max-left-rect,0,28.0545
max-left-rect,1,34.2177
max-left-rect,2,18.1264
max-left-rect,3,13.6571
max-left-rect,4,9.87722
max-left-rect,5,8.34148
max-left-rect,6,6.52458
max-left-rect,7,5.31522
max-left-rect,8,4.74226
max-left-rect,9,4.29705
max-left-rect,10,3.80905
max-left-rect,11,3.61196
max-left-rect,12,3.33336
max-left-rect,13,3.09375
max-left-rect,14,2.84578
max-left-rect,15,2.8635
max-left-rect,16,2.72077
max-left-rect,17,2.61946
max-left-rect,18,2.46469
max-left-rect,19,2.2692
max-left-rect,20,2.23712
max-left-rect,21,2.26841
max-left-rect,22,2.166
max-left-rect,23,2.35552
max-left-rect,24,2.33118
max-left-rect,25,2.52417
max-left-rect,26,2.04745
max-left-rect,27,2.0972
max-left-rect,28,2.22443
max-left-rect,29,2.102
max-left-rect,30,2.27471
max-left-rect,31,2.20842
max-left-rect,32,2.72054
max-left-rect,33,2.38196
max-left-rect,34,2.36442
max-left-rect,35,2.67313
max-left-rect,36,2.61658
max-left-rect,37,2.21249
max-left-rect,38,2.25709
max-left-rect,39,1.98409
max-left-rect,40,2.69817
max-left-rect,41,2.28686
max-left-rect,42,2.6254
max-left-rect,43,2.12708
max-left-rect,44,2.12434
max-left-rect,45,3.40766
max-left-rect,46,2.3258
max-left-rect,47,4.09508
max-left-rect,48,2.37623
max-left-rect,49,3.38391
max-left-rect,50,4.09763
max-left-rect,51,5.4934
max-left-rect,52,3.55339
max-left-rect,53,2.91772
max-left-rect,54,4.59853
max-left-rect,55,3.53643
max-left-rect,56,2.3347
max-left-rect,57,5.23312
max-left-rect,58,5.39441
max-left-rect,59,3.16857
max-left-rect,60,4.42496
max-left-rect,61,2.41682
max-left-rect,62,2.16973
max-left-rect,63,6.26782
max-left-rect,64,5.87734
max-left-rect,0,28.1031
max-left-rect,1,34.2374
max-left-rect,2,18.707
max-left-rect,3,12.9069
max-left-rect,4,10.2552
max-left-rect,5,7.75935
max-left-rect,6,6.31297
max-left-rect,7,5.29512
max-left-rect,8,4.6185
max-left-rect,9,4.36382
max-left-rect,10,3.82259
max-left-rect,11,3.49713
max-left-rect,12,3.36696
max-left-rect,13,3.02799
max-left-rect,14,3.01363
max-left-rect,15,2.64486
max-left-rect,16,2.63582
max-left-rect,17,2.5441
max-left-rect,18,2.5134
max-left-rect,19,2.50149
max-left-rect,20,2.35332
max-left-rect,21,2.39859
max-left-rect,22,2.19972
max-left-rect,23,2.11845
max-left-rect,24,2.21346
max-left-rect,25,1.8653
max-left-rect,26,2.08965
max-left-rect,27,2.07499
max-left-rect,28,1.97352
max-left-rect,29,1.87564
max-left-rect,30,2.09291
max-left-rect,31,2.31852
max-left-rect,32,2.42433
max-left-rect,33,1.97373
max-left-rect,34,1.87728
max-left-rect,35,2.37712
max-left-rect,36,2.0926
max-left-rect,37,2.1744
max-left-rect,38,2.65837
max-left-rect,39,3.02253
max-left-rect,40,2.19038
max-left-rect,41,2.71407
max-left-rect,42,3.04854
max-left-rect,43,1.72525
max-left-rect,44,2.24346
max-left-rect,45,3.1258
max-left-rect,46,3.24235
max-left-rect,47,3.73981
max-left-rect,48,1.26755
max-left-rect,49,3.72057
max-left-rect,50,1.26665
max-left-rect,51,3.96555
max-left-rect,52,3.92522
max-left-rect,53,4.14445
max-left-rect,54,4.59083
max-left-rect,55,5.19968
max-left-rect,56,4.96047
max-left-rect,57,1.25213
max-left-rect,58,6.43235
max-left-rect,59,5.68947
max-left-rect,60,4.58893
max-left-rect,61,5.78881
max-left-rect,62,3.98503
max-left-rect,63,6.40643
max-left-rect,64,7.80118
mtlr,0,21.2151
mtlr,1,36.3855
mtlr,2,19.9126
mtlr,3,14.4633
mtlr,4,10.7659
mtlr,5,8.52639
mtlr,6,6.88548
mtlr,7,6.05612
mtlr,8,5.01433
mtlr,9,4.4912
mtlr,10,4.04792
mtlr,11,3.7768
mtlr,12,3.37056
mtlr,13,3.22533
mtlr,14,3.11288
mtlr,15,2.912
mtlr,16,2.78606
mtlr,17,2.85971
mtlr,18,2.68565
mtlr,19,2.48407
mtlr,20,2.62804
mtlr,21,2.40626
mtlr,22,2.30748
mtlr,23,2.54768
mtlr,24,2.28224
mtlr,25,2.12787
mtlr,26,2.41687
mtlr,27,2.19297
mtlr,28,2.22876
mtlr,29,2.19523
mtlr,30,2.1091
mtlr,31,2.08259
mtlr,32,2.30351
mtlr,33,2.16607
mtlr,34,2.59054
mtlr,35,2.48112
mtlr,36,1.99068
mtlr,37,1.9533
mtlr,38,2.51781
mtlr,39,2.77774
mtlr,40,3.0836
mtlr,41,2.96134
mtlr,42,1.57725
mtlr,43,3.32704
mtlr,44,2.51464
mtlr,45,3.55428
mtlr,46,2.1911
mtlr,47,3.38261
mtlr,48,2.46211
mtlr,49,2.71555
mtlr,50,4.13441
mtlr,51,1.87648
mtlr,52,3.09059
mtlr,53,4.7964
mtlr,54,4.66357
mtlr,55,5.51811
mtlr,56,5.78759
mtlr,57,1.46943
mtlr,58,5.76707
mtlr,59,4.16406
mtlr,60,6.43009
mtlr,61,3.1695
mtlr,62,4.33627
mtlr,63,3.24428
mtlr,64,4.98916
mtlr,0,21.0337
mtlr,1,36.4315
mtlr,2,19.6323
mtlr,3,13.4703
mtlr,4,10.2064
mtlr,5,8.45922
mtlr,6,7.21363
mtlr,7,5.9676
mtlr,8,5.23032
mtlr,9,4.40422
mtlr,10,4.07026
mtlr,11,3.75474
mtlr,12,3.46251
mtlr,13,3.29722
mtlr,14,2.91205
mtlr,15,2.94437
mtlr,16,2.95079
mtlr,17,2.76337
mtlr,18,2.6334
mtlr,19,2.47728
mtlr,20,2.40781
mtlr,21,2.28717
mtlr,22,2.32939
mtlr,23,2.32597
mtlr,24,2.24242
mtlr,25,2.25785
mtlr,26,2.43301
mtlr,27,2.4598
mtlr,28,2.50775
mtlr,29,2.51429
mtlr,30,2.21533
mtlr,31,2.40431
mtlr,32,2.39477
mtlr,33,2.82407
mtlr,34,1.80398
mtlr,35,2.22142
mtlr,36,2.80154
mtlr,37,3.02189
mtlr,38,2.50783
mtlr,39,2.65011
mtlr,40,2.81941
mtlr,41,2.3214
mtlr,42,2.4871
mtlr,43,1.82433
mtlr,44,2.92247
mtlr,45,1.2734
mtlr,46,3.02449
mtlr,47,3.48387
mtlr,48,2.59643
mtlr,49,4.42199
mtlr,50,4.11215
mtlr,51,4.137
mtlr,52,4.71982
mtlr,53,1.22891
mtlr,54,4.62888
mtlr,55,2.90983
mtlr,56,5.0695
mtlr,57,5.14389
mtlr,58,7.7002
mtlr,59,6.55206
mtlr,60,4.56017
mtlr,61,3.06648
mtlr,62,5.39733
mtlr,63,5.10024
mtlr,64,6.08271
mtrr,0,29.104
mtrr,1,46.5923
mtrr,2,24.3609
mtrr,3,17.1171
mtrr,4,11.7326
mtrr,5,10.2365
mtrr,6,8.3655
mtrr,7,7.42338
mtrr,8,6.31762
mtrr,9,5.55664
mtrr,10,4.94909
mtrr,11,4.54099
mtrr,12,4.27556
mtrr,13,4.0047
mtrr,14,3.60826
mtrr,15,3.49597
mtrr,16,3.40566
mtrr,17,3.15806
mtrr,18,3.08218
mtrr,19,2.97208
mtrr,20,2.66043
mtrr,21,2.89978
mtrr,22,2.80183
mtrr,23,2.75817
mtrr,24,2.7706
mtrr,25,2.78639
mtrr,26,2.7
mtrr,27,2.52401
mtrr,28,2.35602
mtrr,29,2.36226
mtrr,30,2.63113
mtrr,31,2.6806
mtrr,32,2.90246
mtrr,33,2.61676
mtrr,34,2.71432
mtrr,35,2.81921
mtrr,36,3.11219
mtrr,37,2.86292
mtrr,38,3.15085
mtrr,39,3.16943
mtrr,40,2.14851
mtrr,41,2.93608
mtrr,42,2.67902
mtrr,43,3.32302
mtrr,44,3.55354
mtrr,45,3.38334
mtrr,46,1.45823
mtrr,47,3.99467
mtrr,48,3.99612
mtrr,49,2.59097
mtrr,50,3.86545
mtrr,51,4.41619
mtrr,52,3.544
mtrr,53,5.03168
mtrr,54,1.90359
mtrr,55,4.52907
mtrr,56,6.01034
mtrr,57,2.9558
mtrr,58,4.47523
mtrr,59,6.99774
mtrr,60,5.81883
mtrr,61,4.13491
mtrr,62,6.5961
mtrr,63,3.0677
mtrr,64,6.29144
mtrr,0,28.9011
mtrr,1,46.285
mtrr,2,24.4717
mtrr,3,17.2919
mtrr,4,12.8871
mtrr,5,10.5312
mtrr,6,8.3243
mtrr,7,7.41751
mtrr,8,6.23147
mtrr,9,5.52198
mtrr,10,5.16968
mtrr,11,4.59744
mtrr,12,4.20628
mtrr,13,3.88922
mtrr,14,3.62307
mtrr,15,3.53673
mtrr,16,3.41992
mtrr,17,3.39688
mtrr,18,3.06166
mtrr,19,3.01045
mtrr,20,2.84982
mtrr,21,2.80918
mtrr,22,2.75768
mtrr,23,2.67427
mtrr,24,2.73697
mtrr,25,2.80041
mtrr,26,2.57214
mtrr,27,2.84297
mtrr,28,2.8677
mtrr,29,2.59223
mtrr,30,2.49745
mtrr,31,2.50445
mtrr,32,2.58849
mtrr,33,2.70161
mtrr,34,2.69203
mtrr,35,2.35324
mtrr,36,2.34089
mtrr,37,2.29678
mtrr,38,2.64217
mtrr,39,3.0571
mtrr,40,4.11279
mtrr,41,3.11117
mtrr,42,3.27115
mtrr,43,2.08055
mtrr,44,3.73492
mtrr,45,4.35916
mtrr,46,4.1296
mtrr,47,4.01364
mtrr,48,3.1279
mtrr,49,3.21789
mtrr,50,4.04359
mtrr,51,2.79122
mtrr,52,5.46504
mtrr,53,3.61858
mtrr,54,5.05508
mtrr,55,4.67879
mtrr,56,1.39687
mtrr,57,6.31894
mtrr,58,3.46768
mtrr,59,3.78203
mtrr,60,5.64748
mtrr,61,5.88732
mtrr,62,3.17863
mtrr,63,4.74968
mtrr,64,2.60675
max-left-rect,0,27.8212
max-left-rect,1,34.1517
max-left-rect,2,18.1292
max-left-rect,3,13.7468
max-left-rect,4,9.35811
max-left-rect,5,7.75693
max-left-rect,6,6.38078
max-left-rect,7,5.61792
max-left-rect,8,4.95833
max-left-rect,9,4.30352
max-left-rect,10,3.85127
max-left-rect,11,3.60033
max-left-rect,12,3.18528
max-left-rect,13,2.98321
max-left-rect,14,2.84299
max-left-rect,15,2.67942
max-left-rect,16,2.51785
max-left-rect,17,2.66596
max-left-rect,18,2.50545
max-left-rect,19,2.36659
max-left-rect,20,2.27347
max-left-rect,21,2.2205
max-left-rect,22,2.29207
max-left-rect,23,2.26639
max-left-rect,24,2.04062
max-left-rect,25,2.24766
max-left-rect,26,2.11935
max-left-rect,27,2.04133
max-left-rect,28,2.45613
max-left-rect,29,2.24183
max-left-rect,30,2.29212
max-left-rect,31,2.37825
max-left-rect,32,2.37173
max-left-rect,33,2.63099
max-left-rect,34,2.32786
max-left-rect,35,2.45621
max-left-rect,36,2.30749
max-left-rect,37,2.80388
max-left-rect,38,2.15017
max-left-rect,39,2.50646
max-left-rect,40,2.01542
max-left-rect,41,2.27995
max-left-rect,42,2.6362
max-left-rect,43,2.2003
max-left-rect,44,2.71388
max-left-rect,45,2.83605
max-left-rect,46,1.60109
max-left-rect,47,2.73864
max-left-rect,48,3.79053
max-left-rect,49,3.09801
max-left-rect,50,3.9673
max-left-rect,51,1.22288
max-left-rect,52,4.99034
max-left-rect,53,2.88218
max-left-rect,54,3.96603
max-left-rect,55,2.93669
max-left-rect,56,5.03807
max-left-rect,57,5.25527
max-left-rect,58,5.09568
max-left-rect,59,4.22787
max-left-rect,60,2.62799
max-left-rect,61,5.34372
max-left-rect,62,5.80765
max-left-rect,63,6.18283
max-left-rect,64,8.98984
max-left-rect,0,28.0537
max-left-rect,1,34.2564
max-left-rect,2,18.6474
max-left-rect,3,12.3251
max-left-rect,4,9.57325
max-left-rect,5,8.13271
max-left-rect,6,6.28559
max-left-rect,7,5.55174
max-left-rect,8,4.76096
max-left-rect,9,4.18053
max-left-rect,10,3.89021
max-left-rect,11,3.59171
max-left-rect,12,3.32658
max-left-rect,13,3.16803
max-left-rect,14,2.88524
max-left-rect,15,2.78668
max-left-rect,16,2.68013
max-left-rect,17,2.32158
max-left-rect,18,2.54444
max-left-rect,19,2.32882
max-left-rect,20,2.59708
max-left-rect,21,2.27622
max-left-rect,22,1.94623
max-left-rect,23,2.11928
max-left-rect,24,2.27858
max-left-rect,25,2.44122
max-left-rect,26,2.20324
max-left-rect,27,1.79027
max-left-rect,28,2.08984
max-left-rect,29,2.20002
max-left-rect,30,1.97454
max-left-rect,31,2.39308
max-left-rect,32,2.41142
max-left-rect,33,2.1656
max-left-rect,34,2.37919
max-left-rect,35,2.12427
max-left-rect,36,2.6487
max-left-rect,37,2.84014
max-left-rect,38,2.13587
max-left-rect,39,2.35481
max-left-rect,40,2.42519
max-left-rect,41,2.77856
max-left-rect,42,3.02633
max-left-rect,43,3.24856
max-left-rect,44,1.5143
max-left-rect,45,2.97111
max-left-rect,46,4.08719
max-left-rect,47,3.41313
max-left-rect,48,2.49238
max-left-rect,49,3.94839
max-left-rect,50,2.92389
max-left-rect,51,3.81698
max-left-rect,52,4.71349
max-left-rect,53,5.4197
max-left-rect,54,4.51403
max-left-rect,55,4.24431
max-left-rect,56,2.48919
max-left-rect,57,4.46692
max-left-rect,58,5.02574
max-left-rect,59,5.03259
max-left-rect,60,3.94008
max-left-rect,61,6.82552
max-left-rect,62,1.35916
max-left-rect,63,4.02229
max-left-rect,64,6.01629
mtlr,0,21.2927
mtlr,1,36.4975
mtlr,2,19.6293
mtlr,3,13.4601
mtlr,4,10.5958
mtlr,5,8.93728
mtlr,6,6.91073
mtlr,7,5.73392
mtlr,8,5.01753
mtlr,9,4.5001
mtlr,10,4.17248
mtlr,11,3.75238
mtlr,12,3.61111
mtlr,13,3.22904
mtlr,14,3.02525
mtlr,15,2.95802
mtlr,16,2.70513
mtlr,17,2.66163
mtlr,18,2.47991
mtlr,19,2.62395
mtlr,20,2.42759
mtlr,21,2.43595
mtlr,22,2.34695
mtlr,23,2.04138
mtlr,24,2.21365
mtlr,25,2.14366
mtlr,26,2.40299
mtlr,27,2.29297
mtlr,28,2.0079
mtlr,29,2.22694
mtlr,30,2.64473
mtlr,31,2.27326
mtlr,32,2.41498
mtlr,33,2.27282
mtlr,34,2.61528
mtlr,35,2.59673
mtlr,36,1.81784
mtlr,37,2.95386
mtlr,38,2.41687
mtlr,39,2.79802
mtlr,40,2.86799
mtlr,41,2.50336
mtlr,42,2.82152
mtlr,43,3.30586
mtlr,44,1.39357
mtlr,45,2.5029
mtlr,46,2.18285
mtlr,47,3.87964
mtlr,48,3.84739
mtlr,49,4.01669
mtlr,50,4.11719
mtlr,51,3.40349
mtlr,52,2.50877
mtlr,53,3.63513
mtlr,54,3.67443
mtlr,55,3.35242
mtlr,56,1.35923
mtlr,57,4.89792
mtlr,58,6.28134
mtlr,59,3.47372
mtlr,60,5.41217
mtlr,61,3.83992
mtlr,62,4.80527
mtlr,63,6.461
mtlr,64,7.01269
mtlr,0,21.0856
mtlr,1,36.4592
mtlr,2,19.4349
mtlr,3,13.9422
mtlr,4,10.7968
mtlr,5,8.3544
mtlr,6,6.97807
mtlr,7,5.88978
mtlr,8,5.1699
mtlr,9,4.56982
mtlr,10,3.99665
mtlr,11,3.79224
mtlr,12,3.67619
mtlr,13,3.15946
mtlr,14,3.01051
mtlr,15,2.77464
mtlr,16,2.94353
mtlr,17,2.78211
mtlr,18,2.32639
mtlr,19,2.67985
mtlr,20,2.3588
mtlr,21,2.51933
mtlr,22,2.2784
mtlr,23,2.6625
mtlr,24,2.53092
mtlr,25,2.04374
mtlr,26,2.22415
mtlr,27,2.34197
mtlr,28,2.1025
mtlr,29,2.55947
mtlr,30,2.53866
mtlr,31,2.56019
mtlr,32,2.4327
mtlr,33,2.23879
mtlr,34,2.20707
mtlr,35,2.57045
mtlr,36,2.23146
mtlr,37,1.93052
mtlr,38,3.22158
mtlr,39,2.79762
mtlr,40,2.92556
mtlr,41,3.4492
mtlr,42,2.94981
mtlr,43,1.52932
mtlr,44,2.92873
mtlr,45,2.60318
mtlr,46,2.702
mtlr,47,4.19786
mtlr,48,2.35315
mtlr,49,3.38756
mtlr,50,3.79546
mtlr,51,3.83326
mtlr,52,3.38897
mtlr,53,3.18532
mtlr,54,4.10346
mtlr,55,2.41728
mtlr,56,4.83148
mtlr,57,3.68304
mtlr,58,5.54349
mtlr,59,4.04325
mtlr,60,4.20078
mtlr,61,3.0389
mtlr,62,4.93982
mtlr,63,5.61252
mtlr,64,7.09566
mtrr,0,29.2069
mtrr,1,46.7128
mtrr,2,24.8463
mtrr,3,16.8763
mtrr,4,13.4221
mtrr,5,10.35
mtrr,6,8.64143
mtrr,7,7.16326
mtrr,8,6.20098
mtrr,9,5.49046
mtrr,10,5.07344
mtrr,11,4.5761
mtrr,12,4.24034
mtrr,13,3.88799
mtrr,14,3.72068
mtrr,15,3.53905
mtrr,16,3.4439
mtrr,17,3.19447
mtrr,18,3.11215
mtrr,19,3.02809
mtrr,20,3.04618
mtrr,21,2.87169
mtrr,22,2.77599
mtrr,23,2.71347
mtrr,24,2.46672
mtrr,25,2.61187
mtrr,26,2.93938
mtrr,27,2.48596
mtrr,28,2.54658
mtrr,29,2.61184
mtrr,30,2.40939
mtrr,31,2.30021
mtrr,32,2.35786
mtrr,33,2.37162
mtrr,34,2.97204
mtrr,35,3.19984
mtrr,36,2.86017
mtrr,37,3.49923
mtrr,38,1.83266
mtrr,39,2.83457
mtrr,40,2.93292
mtrr,41,2.94374
mtrr,42,2.18175
mtrr,43,2.70095
mtrr,44,2.47716
mtrr,45,2.44489
mtrr,46,3.60757
mtrr,47,4.04202
mtrr,48,3.99955
mtrr,49,2.95558
mtrr,50,3.37831
mtrr,51,1.44356
mtrr,52,5.04919
mtrr,53,3.81176
mtrr,54,3.12464
mtrr,55,4.6696
mtrr,56,5.82506
mtrr,57,1.38512
mtrr,58,5.65921
mtrr,59,3.19215
mtrr,60,5.98943
mtrr,61,4.02625
mtrr,62,5.49345
mtrr,63,6.14182
mtrr,64,7.66533
mtrr,0,29.0221
mtrr,1,46.6039
mtrr,2,23.9969
mtrr,3,17.044
mtrr,4,12.827
mtrr,5,10.3046
mtrr,6,8.4191
mtrr,7,7.27059
mtrr,8,6.22606
mtrr,9,5.81557
mtrr,10,5.0234
mtrr,11,4.55703
mtrr,12,4.19974
mtrr,13,3.94008
mtrr,14,3.85692
mtrr,15,3.4498
mtrr,16,3.43899
mtrr,17,3.4169
mtrr,18,2.94622
mtrr,19,3.10369
mtrr,20,2.80477
mtrr,21,3.07094
mtrr,22,2.76017
mtrr,23,2.58667
mtrr,24,2.6662
mtrr,25,2.58563
mtrr,26,2.61603
mtrr,27,2.33517
mtrr,28,2.2742
mtrr,29,2.55285
mtrr,30,2.70244
mtrr,31,2.53417
mtrr,32,2.81904
mtrr,33,3.077
mtrr,34,2.52571
mtrr,35,2.50443
mtrr,36,2.45352
mtrr,37,3.05123
mtrr,38,2.9429
mtrr,39,3.22155
mtrr,40,3.45476
mtrr,41,2.52801
mtrr,42,2.8787
mtrr,43,3.7841
mtrr,44,3.24974
mtrr,45,3.08735
mtrr,46,2.53409
mtrr,47,4.05324
mtrr,48,4.23187
mtrr,49,2.77092
mtrr,50,4.02693
mtrr,51,5.07586
mtrr,52,3.67963
mtrr,53,5.08256
mtrr,54,5.00784
mtrr,55,4.09026
mtrr,56,3.24376
mtrr,57,5.08573
mtrr,58,7.1604
mtrr,59,5.4215
